 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338 -1.00338
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
 -1.73632 -1.73493 -1.63164 -1.36073 -0.922216 -0.381791
